Cobertura;name;Punto_ID;Nombre;Municipio;Departamento;Latitud;Longitud;Elevación;Fecha replica 1;Fecha replica 2;Forest OK
Bosque;Mature_Forest;CU3;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.1482;-76.01047;2240;;;
Bosque;Mature_Forest;CU4;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.14546;-76.01286;2274;;;
Bosque;Mature_Forest;CU5;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.14758;-76.011197;2275;;;
Bosque;Mature_Forest;CU6;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.14961;-76.01087;2284;;;
Bosque;Secondary_Forest;CU7;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.1447;-75.99905;2239;;;
Bosque;Mature_Forest/Secondary_Forest;CU8;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.14205;-75.99873;2165;;;
Bosque;Secondary_Forest;CU9;Planes_de_San_Rafael;Apía-Pueblo Rico;Risaralda;5.13998;-75.99879;2190;;;
Bosque;Mature_Forest;PRV1;Providencia_PuebloRico_Risaralda;Apia-PuebloRico;Risaralda;5.174;-76.02186;2059;;;
Bosque;Mature_Forest;PRV2;Providencia_PuebloRico_Risaralda;Apia-PuebloRico;Risaralda;5.17401;-76.02191;2065;;;
Bosque;Mature_Forest;PRV3;Providencia_PuebloRico_Risaralda;Apia-PuebloRico;Risaralda;5.17559;-76.01487;2047;;;
Bosque;Mature_Forest;PRV4;Providencia_PuebloRico_Risaralda;Apia-PuebloRico;Risaralda;5.17775;-76.01981;1987;;;
Bosque;Secondary_Forest;SU1;El_Sutú_Mistrato;Mistrato;Risaralda;5.3747;-75.88363;1789;;;
Bosque;Mature_Forest;SU10;El_Sutú_Mistrato;Mistrato;Risaralda;5.38206;-75.88927;1670;;;
Bosque;Secondary_Forest;SU11;El_Sutú_Mistrato;Mistrato;Risaralda;5.37952;-75.88676;1692;;;
Bosque;Mature_Forest/Secondary_Forest;SU12;El_Sutú_Mistrato;Mistrato;Risaralda;5.37552;-75.88458;1767;;;
Bosque;Mature_Forest/Secondary_Forest;SU2;El_Sutú_Mistrato;Mistrato;Risaralda;5.37472;-75.88354;1764;;;
Bosque;Secondary_Forest;SU3;El_Sutú_Mistrato;Mistrato;Risaralda;5.37815;-75.8864;1711;;;
Bosque;Mature_Forest/Secondary_Forest;SU4;El_Sutú_Mistrato;Mistrato;Risaralda;5.37819;-75.88638;1702;;;
Bosque;Mature_Forest/Secondary_Forest;SU6;El_Sutú_Mistrato;Mistrato;Risaralda;5.38215;-75.88925;1660;;;
Bosque;Secondary_Forest;SU7;El_Sutú_Mistrato;Mistrato;Risaralda;5.38225;-75.89111;1626;;;
Bosque;Secondary_Forest;SU8;El_Sutú_Mistrato;Mistrato;Risaralda;5.38225;-75.8903;1638;;;
Bosque;Mature_Forest/Secondary_Forest;SU9;El_Sutú_Mistrato;Mistrato;Risaralda;5.38144;-75.88827;1679;;;
Bosque;Mosaico área natural-área agricola;BEB6;Bosques_El_Brasil_Tona;Bucaramanga;Santander;7.13476;-73.05669;1721;;;
Bosque;Secondary_Forest;BEB7;Bosques_El_Brasil_Tona;Bucaramanga;Santander;7.13178;-73.05833;1749;;;
Bosque;Secondary_Forest;BEB8;Bosques_El_Brasil_Tona;Bucaramanga;Santander;7.12998;-73.05669;1783;;;
Bosque;Mature_Forest;BEB9;Bosques_El_Brasil_Tona;Bucaramanga;Santander;7.12823;-73.05811;1790;;;
Bosque;Secondary_Forest;BEB10;Bosques_El_Brasil_Tona;Bucaramanga;Santander;7.12814;-73.05811;1817;;;
Bosque;Secondary_Forest;BEB11;Bosques_El_Brasil_Tona;Bucaramanga;Santander;7.1236;-73.05925;1829;;;
Bosque;Secondary_Forest;FEC1;Finca_El_Carajo_Tona;Bucaramanga;Santander;7.14547;-73.03489;2190;;;
Bosque;Mature_Forest;FEC10;Finca_El_Carajo_Tona;Bucaramanga;Santander;7.14819;-73.03465;2230;;;
Bosque;other;FEC11;Finca_El_Carajo_Tona;Bucaramanga;Santander;7.14457;-73.02671;2137;;;
Bosque;Secondary_Forest;FEC2;Finca_El_Carajo_Tona;Bucaramanga;Santander;7.14638;-73.03278;2240;;;
Bosque;Secondary_Forest;FEC3;Finca_El_Carajo_Tona;Bucaramanga;Santander;7.14492;-73.03104;2245;;;
Bosque;Mature_Forest;FEC4;Finca_El_Carajo_Tona;Bucaramanga;Santander;7.14502;-73.02878;2185;;;
Bosque;Mature_Forest;FEC5;Finca_El_Carajo_Tona;Bucaramanga;Santander;7.14415;-73.03703;2168;;;
Bosque;Mature_Forest;FEC6;Finca_El_Carajo_Tona;Bucaramanga;Santander;7.14859;-73.0329;2329;;;
Bosque;Secondary_Forest;FEC7;Finca_El_Carajo_Tona;Bucaramanga;Santander;7.15032;-73.03124;2250;;;
Bosque;Mature_Forest;FEC8;Finca_El_Carajo_Tona;Bucaramanga;Santander;7.1516;-73.03377;2211;;;
Bosque;Mature_Forest;FEC9;Finca_El_Carajo_Tona;Bucaramanga;Santander;7.15044;-73.03571;2233;;;
Café;DenseShade;SA-CURO-001;;Curiti;Santander ;6.56232;-73.0333;1978;;;
Café;DenseShade;SA-CURO-002;;Curiti;Santander ;6.56347;-73.0319;1973;;;
Café;LowShade;SA-CURO-003;;Curiti;Santander ;6.56538;-73.0315;1968;;;
Bosque;Forest;SA-CURO-004;;Curiti;Santander ;6.56433;-73.03;1992;;;
Bosque;Forest;SA-CURO-005;;Curiti;Santander ;6.56317;-73.0284;2030;;;
Bosque;Forest;SA-CURO-006;;Curiti;Santander ;6.56669;-73.0294;1947;;;
Bosque;Forest;SA-CURO-007;;Curiti;Santander ;6.56569;-73.0278;1993;;;
Bosque;Forest;SA-CURO-008;;Curiti;Santander ;6.57036;-73.0379;1925;;;
Café;DenseShade;SA-CURO-009;;Curiti;Santander ;6.56792;-73.0381;1945;;;
Café;DenseShade;SA-CURO-010;;Curiti;Santander ;6.56889;-73.0366;1949;;;
Bosque;Forest;SA-CURO-011;;Curiti;Santander ;6.56774;-73.035;1951;;;
Bosque;Forest;SA-CURO-012;;Curiti;Santander ;6.56743;-73.0331;1948;;;
Bosque;Forest;SA-CURO-013;;Curiti;Santander ;6.56856;-73.0317;1934;;;
Café;DenseShade;SA-CURO-014;;Curiti;Santander ;6.56956;-73.0335;1956;;;
Bosque;Forest;SA-CURO-015;;Curiti;Santander ;6.57107;-73.0325;1940;;;
Café;DenseShade;SA-PALA-001;;Paramo;Santander ;6.48057;-73.1309;1504;;;
Café;DenseShade;SA-PALA-002;;Paramo;Santander ;6.47968;-73.1325;1514;;;
Café;DenseShade;SA-PALA-003;;Paramo;Santander ;6.47878;-73.1341;1524;;;
Café;DenseShade;SA-PALA-004;;Paramo;Santander ;6.48017;-73.1357;1540;;;
Café;DenseShade;SA-PALA-005;;Paramo;Santander ;6.48188;-73.1349;1577;;;
Café;DenseShade;SA-PALA-006;;Paramo;Santander ;6.48415;-73.1338;1576;;;
Café;DenseShade;SA-PALA-007;;Paramo;Santander ;6.48474;-73.1376;1590;;;
Café;DenseShade;SA-PALA-008;;Paramo;Santander ;6.48444;-73.1397;1601;;;
Café;LowShade;SA-PALA-009;;Paramo;Santander ;6.48311;-73.1414;1625;;;
Café;LowShade;SA-PALA-010;;Paramo;Santander ;6.48137;-73.1425;1645;;;
Café;DenseShade;SA-PALA-011;;Paramo;Santander ;6.47994;-73.1438;1654;;;
Café;DenseShade;SA-PALA-012;;Paramo;Santander ;6.4865;-73.1386;1632;;;
Café;DenseShade;SA-PALA-013;;Paramo;Santander ;6.4867;-73.1359;1599;;;
Café;DenseShade;SA-PALA-014;;Paramo;Santander ;6.48629;-73.1334;1568;;;
Café;DenseShade;SA-PALA-015;;Paramo;Santander ;6.4883;-73.1335;1575;;;
Café;DenseShade;SA-PALA-016;;Paramo;Santander ;6.48983;-73.1327;1554;;;
Café;DenseShade;SA-PALA-017;;Paramo;Santander ;6.49012;-73.1305;1534;;;
Café;DenseShade;SA-PALA-018;;Paramo;Santander ;6.49013;-73.1346;1573;;;
Café;DenseShade;SA-PALA-019;;Paramo;Santander ;6.48866;-73.1356;1597;;;
Café;DenseShade;SA-PALA-020;;Paramo;Santander ;6.4922;-73.1349;1603;;;
Café;DenseShade;SA-PALA-021;;Paramo;Santander ;6.49393;-73.1355;1614;;;
Bosque;Forest;SA-PIRE-001;;Pinchote;Santander ;6.49366;-73.1881;1633;;;
Bosque;Forest;SA-PIRE-002;;Pinchote;Santander ;6.49563;-73.1879;1600;;;
Café;DenseShade;SA-PIRE-003;;Pinchote;Santander ;6.49719;-73.1868;1570;;;
Café;DenseShade;SA-PIRE-004;;Pinchote;Santander ;6.49895;-73.1872;1585;;;
Café;DenseShade;SA-PIRE-005;;Pinchote;Santander ;6.49783;-73.1886;1599;;;
Café;DenseShade;SA-PIRE-006;;Pinchote;Santander ;6.49837;-73.1904;1647;;;
Bosque;Forest;SA-PIRE-007;;Pinchote;Santander ;6.49655;-73.1899;1661;;;
Bosque;Forest;SA-PIRE-008;;Pinchote;Santander ;6.49527;-73.1912;1681;;;
Bosque;Forest;SA-PIRE-009;;Pinchote;Santander ;6.49336;-73.1909;1703;;;
Bosque;Forest;SA-PIRE-010;;Pinchote;Santander ;6.49196;-73.1897;1722;;;
Café;DenseShade;SA-PIRE-011;;Pinchote;Santander ;6.50023;-73.1886;1569;;;
Café;DenseShade;SA-PIRE-012;;Pinchote;Santander ;6.50165;-73.1898;1587;;;
Bosque;Forest;SA-PIRE-013;;Pinchote;Santander ;6.50013;-73.1909;1663;;;
Café;DenseShade;SA-PIRE-014;;Pinchote;Santander ;6.50303;-73.1912;1575;;;
Café;DenseShade;SA-PIRE-015;;Pinchote;Santander ;6.50443;-73.1924;1569;;;
Café;DenseShade;SA-PIRE-016;;Pinchote;Santander ;6.50451;-73.1942;1623;;;
Bosque;Forest;SA-PIRE-017;;Pinchote;Santander ;6.50292;-73.1952;1659;;;
Bosque;Forest;SA-PIRE-018;;Pinchote;Santander ;6.50175;-73.1929;1650;;;
Bosque;Forest;SA-PIRE-019;;Pinchote;Santander ;6.50458;-73.1965;1638;;;
Bosque;Forest;SA-PIRE-020;;Pinchote;Santander ;6.50483;-73.1983;1656;;;
Café;DenseShade;SA-SARE-014;;SanGil;Santander ;6.52026;-73.0907;1730;;;
Café;DenseShade;SA-SAVE-001;;SanGil;Santander ;6.53908;-73.0956;1630;;;
Café;DenseShade;SA-SAVE-002;;SanGil;Santander ;6.53678;-73.095;1665;;;
Bosque;Forest;SA-SAVE-003;;SanGil;Santander ;6.53594;-73.0933;1677;;;
Bosque;Forest;SA-SAVE-004;;SanGil;Santander ;6.53662;-73.0916;1703;;;
Bosque;Forest;SA-SAVE-005;;SanGil;Santander ;6.53575;-73.0899;1719;;;
Café;DenseShade;SA-SAVE-006;;SanGil;Santander ;6.53417;-73.0937;1727;;;
Bosque;Forest;SA-SAVE-007;;SanGil;Santander ;6.53235;-73.0935;1747;;;
Bosque;Forest;SA-SAVE-008;;SanGil;Santander ;6.53061;-73.0946;1763;;;
Bosque;Forest;SA-SAVE-009;;SanGil;Santander ;6.53289;-73.0956;1713;;;
Bosque;Forest;SA-SAVE-010;;SanGil;Santander ;6.53203;-73.0978;1687;;;
Bosque;Forest;SA-SAVE-011;;SanGil;Santander ;6.52412;-73.0968;1702;;;
Bosque;Forest;SA-SAVE-012;;SanGil;Santander ;6.52238;-73.0943;1724;;;
Bosque;Forest;SA-SAVE-013;;SanGil;Santander ;6.5212;-73.0925;1723;;;
Café;DenseShade;SA-SOAR-001;;Socorro;Santander ;6.48446;-73.2204;1662;;;
Café;LowShade;SA-SOAR-002;;Socorro;Santander ;6.48527;-73.2187;1691;;;
Café;DenseShade;SA-SOAR-003;;Socorro;Santander ;6.48626;-73.2206;1659;;;
Café;DenseShade;SA-SOAR-004;;Socorro;Santander ;6.48761;-73.222;1654;;;
Café;DenseShade;SA-SOAR-005;;Socorro;Santander ;6.48727;-73.2245;1663;;;
Café;DenseShade;SA-SOAR-006;;Socorro;Santander ;6.48496;-73.2264;1656;;;
Café;DenseShade;SA-SOAR-007;;Socorro;Santander ;6.48567;-73.2294;1661;;;
Café;DenseShade;SA-SOAR-008;;Socorro;Santander ;6.48373;-73.2325;1647;;;
Café;DenseShade;SA-SOAR-009;;Socorro;Santander ;6.48541;-73.2315;1637;;;
Café;DenseShade;SA-SOAR-010;;Socorro;Santander ;6.48809;-73.2307;1626;;;
Café;DenseShade;SA-SOBO-001;;Socorro;Santander ;6.45276;-73.2016;1763;;;
Café;DenseShade;SA-SOBO-002;;Socorro;Santander ;6.45083;-73.2026;1757;;;
Bosque;Forest;SA-SOBO-003;;Socorro;Santander ;6.44889;-73.2021;1743;;;
Café;DenseShade;SA-SOBO-004;;Socorro;Santander ;6.45146;-73.1901;1809;;;
Café;DenseShade;SA-SOBO-005;;Socorro;Santander ;6.45266;-73.1887;1793;;;
Café;DenseShade;SA-SOBO-006;;Socorro;Santander ;6.45345;-73.1871;1788;;;
Café;DenseShade;SA-SOBO-007;;Socorro;Santander ;6.45571;-73.1857;1757;;;
Café;DenseShade;SA-SOBO-008;;Socorro;Santander ;6.4576;-73.186;1754;;;
Café;LowShade;SA-SOBO-009;;Socorro;Santander ;6.45742;-73.184;1739;;;
Café;LowShade;SA-SOBO-010;;Socorro;Santander ;6.4563;-73.1875;1751;;;
Café;DenseShade;SA-SOBO-011;;Socorro;Santander ;6.45493;-73.1886;1761;;;
Café;DenseShade;SA-SOCH-001;;Socorro;Santander ;6.46982;-73.2356;1619;;;
Café;DenseShade;SA-SOCH-002;;Socorro;Santander ;6.46954;-73.2378;1618;;;
Café;DenseShade;SA-SOCH-003;;Socorro;Santander ;6.46898;-73.2396;1634;;;
Café;LowShade;SA-SOCH-004;;Socorro;Santander ;6.4676;-73.2413;1620;;;
Café;DenseShade;SA-SOCH-005;;Socorro;Santander ;6.4664;-73.2383;1663;;;
Café;DenseShade;SA-SOCH-006;;Socorro;Santander ;6.46562;-73.2406;1640;;;
Café;DenseShade;SA-SOCH-007;;Socorro;Santander ;6.46417;-73.246;1522;;;
Café;DenseShade;SA-SOCH-008;;Socorro;Santander ;6.46327;-73.2444;1513;;;
Café;DenseShade;SA-SOCH-009;;Socorro;Santander ;6.46207;-73.2432;1516;;;
Café;DenseShade;SA-SOCH-010;;Socorro;Santander ;6.46058;-73.2446;1503;;;
Bosque;Forest;SA-SOCH-011;;Socorro;Santander ;6.47143;-73.2406;1474;;;
Bosque;Forest;SA-SOCH-012;;Socorro;Santander ;6.47161;-73.2428;1463;;;
Café;DenseShade;SA-SOCH-013;;Socorro;Santander ;6.47353;-73.2456;1439;;;
Café;DenseShade;SA-SOCH-014;;Socorro;Santander ;6.472;-73.2469;1423;;;
Café;DenseShade;SA-SOCH-015;;Socorro;Santander ;6.47156;-73.2489;1390;;;
Café;DenseShade;SA-SOCH-016;;Socorro;Santander ;6.46271;-73.2476;1460;;;
Café;DenseShade;SA-SOCH-017;;Socorro;Santander ;6.46485;-73.2485;1453;;;
Café;DenseShade;SA-SOCH-018;;Socorro;Santander ;6.46588;-73.2504;1410;;;
Café;DenseShade;SA-SOCH-019;;Socorro;Santander ;6.46701;-73.2484;1434;;;
Café;DenseShade;SA-SOCU-001;;Socorro;Santander ;6.45587;-73.2539;1447;;;
Café;DenseShade;SA-SOCU-002;;Socorro;Santander ;6.45656;-73.2519;1425;;;
Café;DenseShade;SA-SOCU-003;;Socorro;Santander ;6.45861;-73.253;1426;;;
Café;DenseShade;SA-SOCU-004;;Socorro;Santander ;6.4602;-73.2546;1385;;;
Café;DenseShade;SA-SOCU-005;;Socorro;Santander ;6.46072;-73.2528;1411;;;
Café;DenseShade;SA-SOCU-006;;Socorro;Santander ;6.45944;-73.2508;1425;;;
Café;DenseShade;SA-SOCU-007;;Socorro;Santander ;6.45413;-73.2528;1453;;;
Café;DenseShade;SA-SOCU-008;;Socorro;Santander ;6.45403;-73.2548;1448;;;
Café;DenseShade;SA-SOCU-009;;Socorro;Santander ;6.4519;-73.2542;1455;;;
Café;DenseShade;SA-SOCU-010;;Socorro;Santander ;6.44891;-73.2539;1483;;;
Café;DenseShade;SA-SOHO-001;;Socorro;Santander ;6.45519;-73.2259;1666;;;
Café;DenseShade;SA-SOHO-002;;Socorro;Santander ;6.45711;-73.2257;1665;;;
Café;LowShade;SA-SOHO-003;;Socorro;Santander ;6.45694;-73.228;1649;;;
Café;DenseShade;SA-SOHO-004;;Socorro;Santander ;6.45495;-73.2222;1705;;;
Café;DenseShade;SA-SOHO-005;;Socorro;Santander ;6.45646;-73.2213;1713;;;
Café;DenseShade;SA-SOHO-006;;Socorro;Santander ;6.45827;-73.2219;1691;;;
Café;LowShade;SA-SOHO-007;;Socorro;Santander ;6.45382;-73.2208;1692;;;
Café;DenseShade;SA-SOHO-008;;Socorro;Santander ;6.45304;-73.2188;1726;;;
Café;LowShade;SA-SOHO-009;;Socorro;Santander ;6.45305;-73.2159;1738;;;
Café;DenseShade;SA-SOHO-010;;Socorro;Santander ;6.45167;-73.2172;1753;;;
Café;LowShade;SA-SOMO-001;;Socorro;Santander ;6.49344;-73.2208;1506;;;
Café;DenseShade;SA-SOMO-002;;Socorro;Santander ;6.49427;-73.2229;1498;;;
Café;DenseShade;SA-SOMO-003;;Socorro;Santander ;6.49368;-73.2251;1502;;;
Café;LowShade;SA-SOMO-004;;Socorro;Santander ;6.49246;-73.2271;1480;;;
Café;LowShade;SA-SOMO-005;;Socorro;Santander ;6.49213;-73.229;1483;;;
Café;LowShade;SA-SOMO-006;;Socorro;Santander ;6.49104;-73.2307;1486;;;
Café;DenseShade;SA-SOMO-007;;Socorro;Santander ;6.48976;-73.232;1530;;;
Café;LowShade;SA-SOMO-008;;Socorro;Santander ;6.49203;-73.2329;1443;;;
Café;DenseShade;SA-SOMO-009;;Socorro;Santander ;6.49231;-73.2348;1435;;;
Café;DenseShade;SA-SOMO-010;;Socorro;Santander ;6.493;-73.2313;1445;;;
Café;DenseShade;SA-SOMO-011;;Socorro;Santander ;6.491;-73.2196;1534;;;
Café;DenseShade;SA-SOMO-012;;Socorro;Santander ;6.49087;-73.2174;1548;;;
Café;DenseShade;SA-SOMO-013;;Socorro;Santander ;6.4892;-73.2188;1570;;;
Café;LowShade;SA-SOMO-014;;Socorro;Santander ;6.49017;-73.2215;1558;;;
Café;LowShade;SA-SOMO-015;;Socorro;Santander ;6.49113;-73.2232;1521;;;
Café;LowShade;SA-SOMO-016;;Socorro;Santander ;6.49115;-73.2254;1509;;;
Café;DenseShade;SA-SOMO-017;;Socorro;Santander ;6.48968;-73.2292;1551;;;
Café;LowShade;SA-SOMO-018;;Socorro;Santander ;6.48992;-73.2272;1571;;;
Café;DenseShade;SA-SOMO-019;;Socorro;Santander ;6.48848;-73.2261;1619;;;
Café;LowShade;SA-SOMO-020;;Socorro;Santander ;6.48924;-73.2239;1584;;;
Vegetación secundaria;Secondary_Growth;VI1;;;SNSM;11.12308;-74.08747;1051;;;
Vegetación secundaria;Secondary_Growth;VI10;;;SNSM;11.12151;-74.07933;1440;;;
Bosque;Mature_forest;VI11;;;SNSM;11.12218;-74.07909;1470;;;
Bosque;Mature_forest;VI12;;;SNSM;11.12204;-74.07697;1540;;;
Bosque;Mature_forest;VI13;;;SNSM;11.12191;-74.07536;1550;;;
Bosque;Mature_forest;VI14;;;SNSM;11.12139;-74.07389;1550;;;
Bosque;Mature_forest;VI15;;;SNSM;11.12107;-74.07221;1580;;;
Bosque;Mature_forest;VI16;;;SNSM;11.12042;-74.0711;1610;;;
Bosque;Mature_forest;VI17;;;SNSM;11.12093;-74.07092;1640;;;
Bosque;Mature_forest;VI18;;;SNSM;11.12094;-74.06898;1690;;;
Bosque;Mature_forest;VI19;;;SNSM;11.12187;-74.06792;1705;;;
Bosque;Mature_forest;VI2;;;SNSM;11.12246;-74.08657;1080;;;
Bosque;Mature_forest;VI3;;;SNSM;11.12267;-74.08482;1130;;;
Bosque;Mature_forest;VI4;;;SNSM;11.12363;-74.08501;1130;;;
Bosque;Mature_forest;VI5;;;SNSM;11.11881;-74.08256;1280;;;
Vegetación secundaria;Secondary_Growth;VI6;;;SNSM;11.12001;-74.08237;1300;;;
Vegetación secundaria;Secondary_Growth;VI7;;;SNSM;11.12114;-74.08213;1320;;;
Vegetación secundaria;Secondary_Growth;VI8;;;SNSM;11.12213;-74.08152;1370;;;
Vegetación secundaria;Secondary_Growth;VI9;;;SNSM;11.12111;-74.08024;1405;;;
Bosque;Secondary_Forest;AMB1;;Ibague;Tolima;4.48052;-75.18375;2030;;;
Bosque;Secondary_Forest;AMB2;;Ibague;Tolima;4.48235;-75.18496;2119;;;
Bosque;Mature_Forest;AMB3;;Ibague;Tolima;4.48231;-75.18495;2117;;;
Bosque;Mature_Forest;AMB4;;Ibague;Tolima;4.48786;-75.1851;2071;;;
Bosque;Mature_Forest;AMB5;;Ibague;Tolima;4.49004;-75.18592;2080;;;
Bosque;Riparian_Forest;AMB6;;Ibague;Tolima;4.49378;-75.19034;2164;;;
Bosque;Secondary_Forest;AMB7;;Ibague;Tolima;4.49328;-75.19273;2171;;;
Bosque;Secondary_Forest;RBC1;Rio_Bravo;Calima;Valle de Cauca;3.88117;-76.56174;1442;;;
Bosque;Secondary_Forest;RBC10;Rio_Bravo;Calima;Valle de Cauca;3.87731;-76.55982;1485;;;
Bosque;Secondary_Forest;RBC2;Rio_Bravo;Calima;Valle de Cauca;3.8821;-76.56403;1410;;;
Bosque;Mature_Forest/Secondary_Forest;RBC3;Rio_Bravo;Calima;Valle de Cauca;3.88284;-76.5618;1358;;;
Bosque;Secondary_Forest;RBC4;Rio_Bravo;Calima;Valle de Cauca;3.88112;-76.56788;1284;;;
Bosque;Secondary_Forest;RBC5;Rio_Bravo;Calima;Valle de Cauca;3.8799;-76.57364;1257;;;
Bosque;Secondary_Forest;RBC6;Rio_Bravo;Calima;Valle de Cauca;3.88229;-76.57427;1243;;;
Bosque;Mature_Forest;RBC7;Rio_Bravo;Calima;Valle de Cauca;3.88237;-76.57754;1288;;;
Bosque;Secondary_Forest;RBC8;Rio_Bravo;Calima;Valle de Cauca;3.88363;-76.58355;1225;;;
Bosque;Mature_Forest;RBC9;Rio_Bravo;Calima;Valle de Cauca;3.88172;-76.56225;1433;;;
